,date,week,region,tests,confirmed,deaths,recovered
4300,2021-01-28,4,CZ064,2448.0,651.0,10.0,923.0
4301,2021-01-28,4,CZ071,1229.0,373.0,8.0,539.0
4302,2021-01-28,4,CZ072,864.0,220.0,6.0,522.0
4303,2021-01-28,4,CZ080,2653.0,641.0,12.0,821.0
4304,2021-01-29,4,CZ010,4625.0,895.0,12.0,862.0
4305,2021-01-29,4,CZ020,4103.0,993.0,16.0,1105.0
4306,2021-01-29,4,CZ031,1710.0,420.0,9.0,455.0
4307,2021-01-29,4,CZ032,2102.0,650.0,8.0,522.0
4308,2021-01-29,4,CZ041,1812.0,464.0,11.0,441.0
4309,2021-01-29,4,CZ042,1720.0,477.0,16.0,515.0
4310,2021-01-29,4,CZ051,1480.0,393.0,4.0,515.0
4311,2021-01-29,4,CZ052,2245.0,760.0,14.0,910.0
4312,2021-01-29,4,CZ053,1413.0,566.0,5.0,518.0
4313,2021-01-29,4,CZ063,1074.0,283.0,8.0,311.0
4314,2021-01-29,4,CZ064,2878.0,752.0,16.0,850.0
4315,2021-01-29,4,CZ071,1606.0,408.0,11.0,500.0
4316,2021-01-29,4,CZ072,1166.0,261.0,9.0,437.0
4317,2021-01-29,4,CZ080,2958.0,654.0,11.0,932.0
4318,2021-01-30,4,CZ010,2345.0,443.0,11.0,748.0
4319,2021-01-30,4,CZ020,2104.0,507.0,18.0,1103.0
4320,2021-01-30,4,CZ031,505.0,123.0,6.0,453.0
4321,2021-01-30,4,CZ032,610.0,119.0,12.0,445.0
4322,2021-01-30,4,CZ041,582.0,405.0,13.0,471.0
4323,2021-01-30,4,CZ042,745.0,217.0,5.0,473.0
4324,2021-01-30,4,CZ051,769.0,171.0,5.0,379.0
4325,2021-01-30,4,CZ052,1384.0,602.0,11.0,831.0
4326,2021-01-30,4,CZ053,842.0,311.0,6.0,478.0
4327,2021-01-30,4,CZ063,642.0,173.0,2.0,256.0
4328,2021-01-30,4,CZ064,978.0,262.0,15.0,659.0
4329,2021-01-30,4,CZ071,388.0,76.0,7.0,412.0
4330,2021-01-30,4,CZ072,822.0,198.0,4.0,374.0
4331,2021-01-30,4,CZ080,1556.0,415.0,7.0,783.0
4332,2021-01-31,4,CZ010,1361.0,333.0,11.0,624.0
4333,2021-01-31,4,CZ020,841.0,256.0,19.0,920.0
4334,2021-01-31,4,CZ031,124.0,80.0,8.0,372.0
4335,2021-01-31,4,CZ032,319.0,125.0,8.0,469.0
4336,2021-01-31,4,CZ041,416.0,286.0,10.0,369.0
4337,2021-01-31,4,CZ042,433.0,158.0,8.0,373.0
4338,2021-01-31,4,CZ051,497.0,132.0,3.0,411.0
4339,2021-01-31,4,CZ052,1031.0,532.0,10.0,681.0
4340,2021-01-31,4,CZ053,256.0,95.0,7.0,377.0
4341,2021-01-31,4,CZ063,216.0,25.0,4.0,229.0
4342,2021-01-31,4,CZ064,606.0,170.0,11.0,689.0
4343,2021-01-31,4,CZ071,279.0,80.0,4.0,382.0
4344,2021-01-31,4,CZ072,299.0,87.0,7.0,295.0
4345,2021-01-31,4,CZ080,819.0,202.0,6.0,746.0
4346,2021-02-01,5,CZ010,3872.0,797.0,4.0,779.0
4347,2021-02-01,5,CZ020,4105.0,1069.0,17.0,1096.0
4348,2021-02-01,5,CZ031,1442.0,365.0,13.0,349.0
4349,2021-02-01,5,CZ032,1514.0,509.0,6.0,471.0
4350,2021-02-01,5,CZ041,864.0,346.0,20.0,417.0
4351,2021-02-01,5,CZ042,1391.0,444.0,11.0,398.0
4352,2021-02-01,5,CZ051,1360.0,458.0,6.0,373.0
4353,2021-02-01,5,CZ052,1653.0,509.0,4.0,799.0
4354,2021-02-01,5,CZ053,1616.0,500.0,6.0,412.0
4355,2021-02-01,5,CZ063,927.0,228.0,2.0,306.0
4356,2021-02-01,5,CZ064,2930.0,628.0,12.0,699.0
4357,2021-02-01,5,CZ071,1607.0,486.0,5.0,432.0
4358,2021-02-01,5,CZ072,996.0,233.0,5.0,354.0
4359,2021-02-01,5,CZ080,2775.0,602.0,21.0,724.0
4360,2021-02-02,5,CZ010,4124.0,973.0,10.0,376.0
4361,2021-02-02,5,CZ020,4384.0,1489.0,12.0,366.0
4362,2021-02-02,5,CZ031,1554.0,463.0,12.0,114.0
4363,2021-02-02,5,CZ032,1787.0,657.0,11.0,140.0
4364,2021-02-02,5,CZ041,1309.0,536.0,18.0,147.0
4365,2021-02-02,5,CZ042,1739.0,559.0,10.0,196.0
4366,2021-02-02,5,CZ051,1265.0,457.0,6.0,161.0
4367,2021-02-02,5,CZ052,2237.0,875.0,8.0,468.0
4368,2021-02-02,5,CZ053,1672.0,575.0,9.0,134.0
4369,2021-02-02,5,CZ063,1181.0,373.0,6.0,106.0
4370,2021-02-02,5,CZ064,2711.0,726.0,13.0,251.0
4371,2021-02-02,5,CZ071,1607.0,510.0,3.0,166.0
4372,2021-02-02,5,CZ072,1132.0,267.0,2.0,148.0
4373,2021-02-02,5,CZ080,2896.0,639.0,14.0,378.0
4374,2021-02-03,5,CZ010,4744.0,980.0,15.0,351.0
4375,2021-02-03,5,CZ020,4734.0,1300.0,13.0,305.0
4376,2021-02-03,5,CZ031,1838.0,458.0,9.0,53.0
4377,2021-02-03,5,CZ032,2207.0,772.0,14.0,103.0
4378,2021-02-03,5,CZ041,1534.0,830.0,15.0,59.0
4379,2021-02-03,5,CZ042,1928.0,583.0,9.0,176.0
4380,2021-02-03,5,CZ051,1506.0,441.0,2.0,147.0
4381,2021-02-03,5,CZ052,2392.0,1352.0,16.0,506.0
4382,2021-02-03,5,CZ053,1630.0,591.0,3.0,101.0
4383,2021-02-03,5,CZ063,920.0,229.0,2.0,83.0
4384,2021-02-03,5,CZ064,2462.0,841.0,12.0,232.0
4385,2021-02-03,5,CZ071,1484.0,398.0,5.0,114.0
4386,2021-02-03,5,CZ072,1011.0,247.0,5.0,97.0
4387,2021-02-03,5,CZ080,2828.0,548.0,13.0,296.0
4388,2021-02-04,5,CZ010,3752.0,1095.0,10.0,1067.0
4389,2021-02-04,5,CZ020,3911.0,1185.0,20.0,1452.0
4390,2021-02-04,5,CZ031,1722.0,460.0,9.0,554.0
4391,2021-02-04,5,CZ032,2225.0,774.0,11.0,524.0
4392,2021-02-04,5,CZ041,1395.0,330.0,11.0,560.0
4393,2021-02-04,5,CZ042,1752.0,531.0,14.0,574.0
4394,2021-02-04,5,CZ051,1088.0,455.0,6.0,445.0
4395,2021-02-04,5,CZ052,1981.0,932.0,14.0,903.0
4396,2021-02-04,5,CZ053,1127.0,409.0,5.0,639.0
4397,2021-02-04,5,CZ063,902.0,223.0,1.0,381.0
4398,2021-02-04,5,CZ064,2386.0,539.0,8.0,879.0
4399,2021-02-04,5,CZ071,1298.0,322.0,5.0,525.0
4400,2021-02-04,5,CZ072,1134.0,291.0,2.0,495.0
4401,2021-02-04,5,CZ080,2676.0,523.0,11.0,786.0
4402,2021-02-05,5,CZ010,4626.0,900.0,11.0,889.0
4403,2021-02-05,5,CZ020,4292.0,1296.0,16.0,1182.0
4404,2021-02-05,5,CZ031,1738.0,458.0,8.0,471.0
4405,2021-02-05,5,CZ032,2385.0,754.0,10.0,599.0
4406,2021-02-05,5,CZ041,1617.0,584.0,17.0,673.0
4407,2021-02-05,5,CZ042,1899.0,474.0,8.0,470.0
4408,2021-02-05,5,CZ051,1433.0,435.0,3.0,483.0
4409,2021-02-05,5,CZ052,2009.0,811.0,12.0,841.0
4410,2021-02-05,5,CZ053,1483.0,493.0,5.0,502.0
4411,2021-02-05,5,CZ063,1155.0,299.0,4.0,267.0
4412,2021-02-05,5,CZ064,2567.0,721.0,16.0,842.0
4413,2021-02-05,5,CZ071,1447.0,387.0,2.0,509.0
4414,2021-02-05,5,CZ072,1011.0,224.0,2.0,303.0
4415,2021-02-05,5,CZ080,3087.0,743.0,10.0,888.0
4416,2021-02-06,5,CZ010,2286.0,606.0,13.0,843.0
4417,2021-02-06,5,CZ020,2278.0,778.0,18.0,992.0
4418,2021-02-06,5,CZ031,637.0,118.0,7.0,389.0
4419,2021-02-06,5,CZ032,603.0,209.0,8.0,470.0
4420,2021-02-06,5,CZ041,611.0,588.0,12.0,592.0
4421,2021-02-06,5,CZ042,1108.0,372.0,8.0,450.0
4422,2021-02-06,5,CZ051,657.0,193.0,5.0,399.0
4423,2021-02-06,5,CZ052,1498.0,556.0,12.0,876.0
4424,2021-02-06,5,CZ053,873.0,301.0,6.0,467.0
4425,2021-02-06,5,CZ063,660.0,151.0,,267.0
4426,2021-02-06,5,CZ064,1138.0,374.0,12.0,649.0
4427,2021-02-06,5,CZ071,449.0,83.0,9.0,413.0
4428,2021-02-06,5,CZ072,789.0,174.0,4.0,279.0
4429,2021-02-06,5,CZ080,1159.0,289.0,13.0,598.0
4430,2021-02-07,5,CZ010,1267.0,340.0,10.0,725.0
4431,2021-02-07,5,CZ020,908.0,286.0,18.0,915.0
4432,2021-02-07,5,CZ031,133.0,71.0,7.0,334.0
4433,2021-02-07,5,CZ032,315.0,94.0,11.0,460.0
4434,2021-02-07,5,CZ041,113.0,155.0,20.0,456.0
4435,2021-02-07,5,CZ042,471.0,154.0,6.0,413.0
4436,2021-02-07,5,CZ051,460.0,132.0,8.0,372.0
4437,2021-02-07,5,CZ052,1296.0,508.0,5.0,814.0
4438,2021-02-07,5,CZ053,415.0,132.0,5.0,385.0
4439,2021-02-07,5,CZ063,218.0,40.0,3.0,231.0
4440,2021-02-07,5,CZ064,727.0,201.0,11.0,621.0
4441,2021-02-07,5,CZ071,321.0,82.0,6.0,324.0
4442,2021-02-07,5,CZ072,328.0,61.0,5.0,211.0
4443,2021-02-07,5,CZ080,749.0,175.0,13.0,621.0
4444,2021-02-08,6,CZ010,3951.0,1182.0,9.0,828.0
4445,2021-02-08,6,CZ020,3546.0,1238.0,16.0,938.0
4446,2021-02-08,6,CZ031,1403.0,333.0,7.0,405.0
4447,2021-02-08,6,CZ032,1690.0,625.0,6.0,575.0
4448,2021-02-08,6,CZ041,674.0,144.0,28.0,561.0
4449,2021-02-08,6,CZ042,1469.0,414.0,8.0,428.0
4450,2021-02-08,6,CZ051,1305.0,518.0,5.0,390.0
4451,2021-02-08,6,CZ052,1873.0,699.0,14.0,835.0
4452,2021-02-08,6,CZ053,1685.0,622.0,11.0,485.0
4453,2021-02-08,6,CZ063,775.0,304.0,3.0,323.0
4454,2021-02-08,6,CZ064,2685.0,653.0,9.0,594.0
4455,2021-02-08,6,CZ071,1263.0,379.0,7.0,428.0
4456,2021-02-08,6,CZ072,590.0,129.0,2.0,262.0
4457,2021-02-08,6,CZ080,2361.0,485.0,8.0,644.0
4458,2021-02-09,6,CZ010,4418.0,1180.0,14.0,403.0
4459,2021-02-09,6,CZ020,4213.0,1446.0,16.0,407.0
4460,2021-02-09,6,CZ031,1713.0,448.0,9.0,84.0
4461,2021-02-09,6,CZ032,2179.0,852.0,7.0,117.0
4462,2021-02-09,6,CZ041,1441.0,767.0,13.0,142.0
4463,2021-02-09,6,CZ042,2011.0,688.0,5.0,163.0
4464,2021-02-09,6,CZ051,1343.0,489.0,8.0,156.0
4465,2021-02-09,6,CZ052,2339.0,1018.0,14.0,408.0
4466,2021-02-09,6,CZ053,1695.0,645.0,7.0,166.0
4467,2021-02-09,6,CZ063,1120.0,357.0,3.0,69.0
4468,2021-02-09,6,CZ064,2815.0,913.0,21.0,199.0
4469,2021-02-09,6,CZ071,1518.0,480.0,4.0,98.0
4470,2021-02-09,6,CZ072,1085.0,271.0,5.0,131.0
4471,2021-02-09,6,CZ080,3049.0,676.0,7.0,364.0
4472,2021-02-10,6,CZ010,4067.0,1014.0,7.0,317.0
4473,2021-02-10,6,CZ020,4553.0,1540.0,22.0,300.0
4474,2021-02-10,6,CZ031,1874.0,479.0,7.0,86.0
4475,2021-02-10,6,CZ032,1894.0,681.0,11.0,114.0
4476,2021-02-10,6,CZ041,1510.0,694.0,17.0,42.0
4477,2021-02-10,6,CZ042,1662.0,621.0,5.0,212.0
4478,2021-02-10,6,CZ051,1283.0,485.0,7.0,151.0
4479,2021-02-10,6,CZ052,2128.0,1041.0,15.0,483.0
4480,2021-02-10,6,CZ053,1669.0,627.0,8.0,156.0
4481,2021-02-10,6,CZ063,1055.0,304.0,3.0,80.0
4482,2021-02-10,6,CZ064,2697.0,733.0,8.0,212.0
4483,2021-02-10,6,CZ071,1282.0,416.0,5.0,68.0
4484,2021-02-10,6,CZ072,930.0,241.0,4.0,86.0
4485,2021-02-10,6,CZ080,2889.0,608.0,14.0,302.0
4486,2021-02-11,6,CZ010,4009.0,1123.0,23.0,1131.0
4487,2021-02-11,6,CZ020,4097.0,1338.0,19.0,1567.0
4488,2021-02-11,6,CZ031,1698.0,610.0,3.0,468.0
4489,2021-02-11,6,CZ032,2297.0,806.0,15.0,716.0
4490,2021-02-11,6,CZ041,829.0,431.0,14.0,525.0
4491,2021-02-11,6,CZ042,1697.0,559.0,9.0,592.0
4492,2021-02-11,6,CZ051,1308.0,486.0,5.0,428.0
4493,2021-02-11,6,CZ052,2070.0,983.0,9.0,965.0
4494,2021-02-11,6,CZ053,1516.0,551.0,6.0,644.0
4495,2021-02-11,6,CZ063,895.0,247.0,3.0,359.0
4496,2021-02-11,6,CZ064,2641.0,685.0,10.0,909.0
4497,2021-02-11,6,CZ071,1185.0,367.0,4.0,531.0
4498,2021-02-11,6,CZ072,900.0,184.0,1.0,360.0
4499,2021-02-11,6,CZ080,2685.0,604.0,7.0,583.0
4500,2021-02-12,6,CZ010,4706.0,1020.0,23.0,884.0
4501,2021-02-12,6,CZ020,4068.0,1203.0,12.0,1206.0
4502,2021-02-12,6,CZ031,1725.0,406.0,8.0,476.0
4503,2021-02-12,6,CZ032,2727.0,842.0,9.0,768.0
4504,2021-02-12,6,CZ041,1274.0,647.0,9.0,720.0
4505,2021-02-12,6,CZ042,1762.0,531.0,8.0,564.0
4506,2021-02-12,6,CZ051,1473.0,514.0,2.0,464.0
4507,2021-02-12,6,CZ052,2005.0,667.0,21.0,955.0
4508,2021-02-12,6,CZ053,1736.0,598.0,11.0,553.0
4509,2021-02-12,6,CZ063,1041.0,282.0,4.0,289.0
4510,2021-02-12,6,CZ064,2675.0,878.0,12.0,784.0
4511,2021-02-12,6,CZ071,1453.0,407.0,7.0,480.0
4512,2021-02-12,6,CZ072,1030.0,222.0,3.0,231.0
4513,2021-02-12,6,CZ080,2819.0,566.0,13.0,626.0
4514,2021-02-13,6,CZ010,2984.0,833.0,9.0,901.0
4515,2021-02-13,6,CZ020,2709.0,1008.0,19.0,1181.0
4516,2021-02-13,6,CZ031,539.0,156.0,4.0,427.0
4517,2021-02-13,6,CZ032,921.0,302.0,9.0,717.0
4518,2021-02-13,6,CZ041,623.0,234.0,6.0,616.0
4519,2021-02-13,6,CZ042,1062.0,460.0,9.0,519.0
4520,2021-02-13,6,CZ051,747.0,223.0,6.0,420.0
4521,2021-02-13,6,CZ052,1696.0,667.0,13.0,920.0
4522,2021-02-13,6,CZ053,870.0,340.0,7.0,509.0
4523,2021-02-13,6,CZ063,616.0,155.0,5.0,252.0
4524,2021-02-13,6,CZ064,1017.0,156.0,13.0,594.0
4525,2021-02-13,6,CZ071,418.0,85.0,8.0,380.0
4526,2021-02-13,6,CZ072,600.0,128.0,2.0,294.0
4527,2021-02-13,6,CZ080,1457.0,358.0,5.0,635.0
4528,2021-02-14,6,CZ010,1747.0,461.0,9.0,816.0
4529,2021-02-14,6,CZ020,1141.0,382.0,17.0,1126.0
4530,2021-02-14,6,CZ031,176.0,56.0,7.0,407.0
4531,2021-02-14,6,CZ032,406.0,148.0,11.0,528.0
4532,2021-02-14,6,CZ041,50.0,28.0,17.0,606.0
4533,2021-02-14,6,CZ042,527.0,239.0,17.0,474.0
4534,2021-02-14,6,CZ051,452.0,146.0,7.0,456.0
4535,2021-02-14,6,CZ052,845.0,412.0,14.0,834.0
4536,2021-02-14,6,CZ053,463.0,208.0,11.0,428.0
4537,2021-02-14,6,CZ063,141.0,75.0,4.0,208.0
4538,2021-02-14,6,CZ064,731.0,344.0,10.0,617.0
4539,2021-02-14,6,CZ071,372.0,95.0,6.0,344.0
4540,2021-02-14,6,CZ072,416.0,68.0,2.0,205.0
4541,2021-02-14,6,CZ080,794.0,156.0,12.0,561.0
4542,2021-02-15,7,CZ010,4085.0,1105.0,6.0,919.0
4543,2021-02-15,7,CZ020,4138.0,1334.0,22.0,1262.0
4544,2021-02-15,7,CZ031,1318.0,384.0,7.0,446.0
4545,2021-02-15,7,CZ032,1977.0,799.0,16.0,678.0
4546,2021-02-15,7,CZ041,1111.0,209.0,18.0,586.0
4547,2021-02-15,7,CZ042,1714.0,624.0,8.0,551.0
4548,2021-02-15,7,CZ051,1435.0,526.0,9.0,410.0
4549,2021-02-15,7,CZ052,2136.0,863.0,14.0,885.0
4550,2021-02-15,7,CZ053,1947.0,702.0,6.0,512.0
4551,2021-02-15,7,CZ063,878.0,246.0,2.0,320.0
4552,2021-02-15,7,CZ064,2739.0,674.0,7.0,622.0
4553,2021-02-15,7,CZ071,1560.0,554.0,1.0,373.0
4554,2021-02-15,7,CZ072,754.0,206.0,2.0,226.0
4555,2021-02-15,7,CZ080,2858.0,638.0,11.0,610.0
4556,2021-02-16,7,CZ010,5311.0,1372.0,13.0,480.0
4557,2021-02-16,7,CZ020,5100.0,2041.0,21.0,436.0
4558,2021-02-16,7,CZ031,2172.0,726.0,6.0,62.0
4559,2021-02-16,7,CZ032,2532.0,1123.0,13.0,161.0
4560,2021-02-16,7,CZ041,1363.0,967.0,21.0,157.0
4561,2021-02-16,7,CZ042,2029.0,823.0,14.0,153.0
4562,2021-02-16,7,CZ051,1650.0,622.0,5.0,190.0
4563,2021-02-16,7,CZ052,2119.0,980.0,13.0,465.0
4564,2021-02-16,7,CZ053,1619.0,765.0,5.0,200.0
4565,2021-02-16,7,CZ063,1230.0,378.0,7.0,52.0
4566,2021-02-16,7,CZ064,2871.0,1101.0,5.0,247.0
4567,2021-02-16,7,CZ071,1840.0,495.0,9.0,96.0
4568,2021-02-16,7,CZ072,1099.0,287.0,4.0,120.0
4569,2021-02-16,7,CZ080,3075.0,862.0,13.0,278.0
4570,2021-02-17,7,CZ010,5026.0,1371.0,12.0,365.0
4571,2021-02-17,7,CZ020,4591.0,1821.0,19.0,374.0
4572,2021-02-17,7,CZ031,1747.0,537.0,10.0,79.0
4573,2021-02-17,7,CZ032,2509.0,1039.0,12.0,123.0
4574,2021-02-17,7,CZ041,1435.0,641.0,17.0,47.0
4575,2021-02-17,7,CZ042,2153.0,817.0,8.0,276.0
4576,2021-02-17,7,CZ051,1616.0,654.0,5.0,161.0
4577,2021-02-17,7,CZ052,2345.0,776.0,14.0,472.0
4578,2021-02-17,7,CZ053,1695.0,696.0,6.0,161.0
4579,2021-02-17,7,CZ063,979.0,282.0,3.0,79.0
4580,2021-02-17,7,CZ064,2987.0,784.0,8.0,203.0
4581,2021-02-17,7,CZ071,1204.0,427.0,4.0,63.0
4582,2021-02-17,7,CZ072,1039.0,235.0,3.0,68.0
4583,2021-02-17,7,CZ080,3000.0,803.0,11.0,173.0
4584,2021-02-18,7,CZ010,5163.0,1403.0,19.0,1219.0
4585,2021-02-18,7,CZ020,5020.0,1857.0,19.0,1671.0
4586,2021-02-18,7,CZ031,1685.0,536.0,10.0,476.0
4587,2021-02-18,7,CZ032,2777.0,1101.0,17.0,867.0
4588,2021-02-18,7,CZ041,1319.0,711.0,24.0,631.0
4589,2021-02-18,7,CZ042,2103.0,857.0,18.0,608.0
4590,2021-02-18,7,CZ051,1670.0,575.0,8.0,468.0
4591,2021-02-18,7,CZ052,2217.0,1191.0,14.0,974.0
4592,2021-02-18,7,CZ053,1881.0,762.0,12.0,730.0
4593,2021-02-18,7,CZ063,1096.0,428.0,1.0,463.0
4594,2021-02-18,7,CZ064,3176.0,808.0,11.0,940.0
4595,2021-02-18,7,CZ071,1276.0,439.0,6.0,447.0
4596,2021-02-18,7,CZ072,1159.0,302.0,6.0,263.0
4597,2021-02-18,7,CZ080,2954.0,671.0,6.0,614.0
4598,2021-02-19,7,CZ010,5695.0,1235.0,21.0,1089.0
4599,2021-02-19,7,CZ020,5678.0,1982.0,22.0,1426.0
4600,2021-02-19,7,CZ031,1846.0,628.0,12.0,522.0
4601,2021-02-19,7,CZ032,3253.0,1185.0,22.0,795.0
4602,2021-02-19,7,CZ041,1568.0,312.0,21.0,559.0
4603,2021-02-19,7,CZ042,2359.0,800.0,9.0,620.0
4604,2021-02-19,7,CZ051,1522.0,593.0,7.0,514.0
4605,2021-02-19,7,CZ052,2024.0,867.0,18.0,912.0
4606,2021-02-19,7,CZ053,1964.0,815.0,10.0,627.0
4607,2021-02-19,7,CZ063,1173.0,383.0,3.0,283.0
4608,2021-02-19,7,CZ064,3439.0,1059.0,12.0,796.0
4609,2021-02-19,7,CZ071,1956.0,327.0,6.0,476.0
4610,2021-02-19,7,CZ072,1053.0,269.0,5.0,227.0
4611,2021-02-19,7,CZ080,3459.0,767.0,7.0,651.0
4612,2021-02-20,7,CZ010,3435.0,983.0,14.0,1058.0
4613,2021-02-20,7,CZ020,3010.0,1263.0,22.0,1396.0
4614,2021-02-20,7,CZ031,525.0,116.0,12.0,475.0
4615,2021-02-20,7,CZ032,1068.0,471.0,16.0,763.0
4616,2021-02-20,7,CZ041,999.0,388.0,20.0,666.0
4617,2021-02-20,7,CZ042,1317.0,602.0,9.0,570.0
4618,2021-02-20,7,CZ051,888.0,325.0,7.0,444.0
4619,2021-02-20,7,CZ052,1561.0,687.0,12.0,936.0
4620,2021-02-20,7,CZ053,868.0,340.0,12.0,590.0
4621,2021-02-20,7,CZ063,542.0,174.0,2.0,280.0
4622,2021-02-20,7,CZ064,1319.0,249.0,18.0,722.0
4623,2021-02-20,7,CZ071,471.0,431.0,9.0,393.0
4624,2021-02-20,7,CZ072,886.0,215.0,6.0,222.0
4625,2021-02-20,7,CZ080,1706.0,483.0,14.0,594.0
4626,2021-02-21,7,CZ010,1839.0,807.0,12.0,983.0
4627,2021-02-21,7,CZ020,1195.0,658.0,11.0,1191.0
4628,2021-02-21,7,CZ031,367.0,186.0,9.0,412.0
4629,2021-02-21,7,CZ032,609.0,262.0,9.0,648.0
4630,2021-02-21,7,CZ041,133.0,42.0,17.0,615.0
4631,2021-02-21,7,CZ042,560.0,413.0,8.0,508.0
4632,2021-02-21,7,CZ051,583.0,177.0,7.0,469.0
4633,2021-02-21,7,CZ052,1020.0,439.0,21.0,902.0
4634,2021-02-21,7,CZ053,548.0,217.0,12.0,565.0
4635,2021-02-21,7,CZ063,205.0,94.0,6.0,218.0
4636,2021-02-21,7,CZ064,873.0,392.0,11.0,661.0
4637,2021-02-21,7,CZ071,196.0,34.0,5.0,352.0
4638,2021-02-21,7,CZ072,452.0,128.0,4.0,159.0
4639,2021-02-21,7,CZ080,843.0,190.0,12.0,523.0
4640,2021-02-22,8,CZ010,4819.0,1302.0,15.0,973.0
4641,2021-02-22,8,CZ020,5112.0,1789.0,27.0,1371.0
4642,2021-02-22,8,CZ031,1424.0,508.0,8.0,416.0
4643,2021-02-22,8,CZ032,2312.0,983.0,22.0,795.0
4644,2021-02-22,8,CZ041,1019.0,396.0,13.0,573.0
4645,2021-02-22,8,CZ042,2364.0,847.0,16.0,650.0
4646,2021-02-22,8,CZ051,1865.0,731.0,9.0,531.0
4647,2021-02-22,8,CZ052,2412.0,1035.0,16.0,834.0
4648,2021-02-22,8,CZ053,1861.0,809.0,7.0,601.0
4649,2021-02-22,8,CZ063,900.0,301.0,3.0,314.0
4650,2021-02-22,8,CZ064,3287.0,1046.0,9.0,681.0
4651,2021-02-22,8,CZ071,1927.0,630.0,4.0,387.0
4652,2021-02-22,8,CZ072,904.0,242.0,5.0,239.0
4653,2021-02-22,8,CZ080,3116.0,738.0,11.0,655.0
4654,2021-02-23,8,CZ010,6499.0,2109.0,16.0,572.0
4655,2021-02-23,8,CZ020,6252.0,2529.0,23.0,526.0
4656,2021-02-23,8,CZ031,2036.0,683.0,5.0,86.0
4657,2021-02-23,8,CZ032,3340.0,1550.0,14.0,215.0
4658,2021-02-23,8,CZ041,1369.0,954.0,20.0,149.0
4659,2021-02-23,8,CZ042,2645.0,1108.0,11.0,212.0
4660,2021-02-23,8,CZ051,1956.0,811.0,4.0,223.0
4661,2021-02-23,8,CZ052,2132.0,918.0,10.0,451.0
4662,2021-02-23,8,CZ053,2269.0,1050.0,11.0,235.0
4663,2021-02-23,8,CZ063,1674.0,521.0,6.0,104.0
4664,2021-02-23,8,CZ064,3286.0,1247.0,8.0,228.0
4665,2021-02-23,8,CZ071,1625.0,653.0,5.0,95.0
4666,2021-02-23,8,CZ072,1387.0,422.0,7.0,86.0
4667,2021-02-23,8,CZ080,3955.0,1190.0,7.0,256.0
4668,2021-02-24,8,CZ010,5809.0,1544.0,9.0,479.0
4669,2021-02-24,8,CZ020,6110.0,2201.0,26.0,462.0
4670,2021-02-24,8,CZ031,1820.0,689.0,5.0,106.0
4671,2021-02-24,8,CZ032,3406.0,1449.0,14.0,214.0
4672,2021-02-24,8,CZ041,1959.0,313.0,11.0,71.0
4673,2021-02-24,8,CZ042,2992.0,1052.0,11.0,297.0
4674,2021-02-24,8,CZ051,1940.0,822.0,7.0,168.0
4675,2021-02-24,8,CZ052,2373.0,1152.0,10.0,435.0
4676,2021-02-24,8,CZ053,2229.0,1010.0,9.0,214.0
4677,2021-02-24,8,CZ063,1318.0,493.0,2.0,77.0
4678,2021-02-24,8,CZ064,3201.0,1070.0,10.0,204.0
4679,2021-02-24,8,CZ071,1692.0,578.0,6.0,75.0
4680,2021-02-24,8,CZ072,1320.0,392.0,7.0,77.0
4681,2021-02-24,8,CZ080,3483.0,968.0,13.0,189.0
4682,2021-02-25,8,CZ010,6575.0,1707.0,18.0,1520.0
4683,2021-02-25,8,CZ020,5809.0,2404.0,24.0,1975.0
4684,2021-02-25,8,CZ031,2367.0,940.0,9.0,613.0
4685,2021-02-25,8,CZ032,3036.0,1280.0,14.0,1060.0
4686,2021-02-25,8,CZ041,1126.0,991.0,17.0,636.0
4687,2021-02-25,8,CZ042,2773.0,1097.0,12.0,884.0
4688,2021-02-25,8,CZ051,1932.0,859.0,8.0,492.0
4689,2021-02-25,8,CZ052,1961.0,821.0,12.0,947.0
4690,2021-02-25,8,CZ053,2060.0,920.0,13.0,855.0
4691,2021-02-25,8,CZ063,1397.0,505.0,6.0,425.0
4692,2021-02-25,8,CZ064,3398.0,1227.0,19.0,1028.0
4693,2021-02-25,8,CZ071,1961.0,378.0,9.0,588.0
4694,2021-02-25,8,CZ072,1280.0,365.0,6.0,338.0
4695,2021-02-25,8,CZ080,3410.0,997.0,12.0,744.0
4696,2021-02-26,8,CZ010,6429.0,1817.0,20.0,1348.0
4697,2021-02-26,8,CZ020,5814.0,2367.0,27.0,1813.0
4698,2021-02-26,8,CZ031,2541.0,831.0,7.0,526.0
4699,2021-02-26,8,CZ032,3798.0,1516.0,22.0,1048.0
4700,2021-02-26,8,CZ041,1359.0,505.0,13.0,538.0
4701,2021-02-26,8,CZ042,2917.0,1133.0,18.0,806.0
4702,2021-02-26,8,CZ051,2075.0,817.0,9.0,613.0
4703,2021-02-26,8,CZ052,2492.0,1008.0,21.0,926.0
4704,2021-02-26,8,CZ053,2225.0,864.0,12.0,664.0
4705,2021-02-26,8,CZ063,1516.0,541.0,3.0,291.0
4706,2021-02-26,8,CZ064,3589.0,1091.0,10.0,897.0
4707,2021-02-26,8,CZ071,1878.0,885.0,8.0,479.0
4708,2021-02-26,8,CZ072,1213.0,356.0,4.0,242.0
4709,2021-02-26,8,CZ080,3454.0,937.0,16.0,822.0
4710,2021-02-27,8,CZ010,4274.0,1279.0,15.0,1350.0
